Location ID,Location Name,Location Group,Location Type,Sensor ID,Place Open,Local Date/Time,UTC Date/Time,# of aggregated records,PM2.5 (μg/m³) raw,PM2.5 (μg/m³) corrected,0.3μm particle count,CO2 (ppm) raw,CO2 (ppm) corrected,Temperature (°C) raw,Temperature (°C) corrected,Heat Index (°C),Humidity (%) raw,Humidity (%) corrected,TVOC (ppb),TVOC index,NOX index,PM1 (μg/m³),PM10 (μg/m³),measure0,measure1,measure2,measure3,measure4,measure5,measure6,measure7,measure8,measure9,measure10,measure11,measure12,measure13,measure14,measure15,measure16,measure17,measure18,measure19
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/16/2026 12:00,2026-06-16T16:00:00.000Z,20,1.9,2.5,503,445,445,30.1,30.1,29,31,31,,33978,18266,1,2,414.9,386.5,299,298.5,334.2,28.5,-8.8,138.9,19.9,1,0,0,2.2,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/16/2026 11:00,2026-06-16T15:00:00.000Z,20,0.9,1.9,384,452,452,28.3,28.3,27.5,34,34,,33798,18184,0.3,1,413.5,386.4,299.2,298.4,332.2,27.1,-6.9,98,12,0.3,0,0,0.8,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/16/2026 10:00,2026-06-16T14:00:00.000Z,20,1.2,2,400,456,456,26.5,26.5,26,35,35,,33541,18031,0.6,1.4,409.9,386.4,298,298.4,330.3,23.5,-15.6,107.1,14.7,0.4,0,0,1.3,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/16/2026 9:00,2026-06-16T13:00:00.000Z,20,1.1,2,397,467,467,24,24,23.8,44,44,,34214,18523,0.6,1.3,408.7,388.1,299.6,299,326.6,20.6,-8,101,12,0.5,0.1,0.1,1.1,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/16/2026 8:00,2026-06-16T12:00:00.000Z,20,2,2.1,428,475,475,20.1,20.1,20.1,58,58,,33844,18333,1.2,2.1,407.9,388.8,301.1,299.1,321.6,19,1.4,110.6,16,0.7,0,0,2,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/16/2026 7:00,2026-06-16T11:00:00.000Z,20,3.3,2.9,572,485,485,14.9,14.9,14.9,74,74,,33869,18276,2.1,3.5,409,388.4,302.5,298.4,315.4,20.6,16.9,144.2,21.9,1.3,0,0,3.2,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/16/2026 6:00,2026-06-16T10:00:00.000Z,20,2.6,2.4,478,486,486,11.9,11.9,11.9,83,83,,34283,18435,1.7,2.8,408.2,387.7,302,297.8,312.7,20.5,17.7,122.7,16.2,0.7,0,0,2.5,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/16/2026 5:00,2026-06-16T09:00:00.000Z,20,2.2,2.2,431,483,483,11.4,11.4,11.4,84,84,,34370,18476,1.5,2.3,408.2,387.4,301.8,297.5,312.7,20.8,18.2,112.5,15.9,0.3,0,0,2.2,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/16/2026 4:00,2026-06-16T08:00:00.000Z,20,1.5,1.7,342,476,476,12.1,12.1,12,81,81,,34415,18488,0.9,1.6,408.2,387.3,300.8,297.5,313.4,20.9,10.7,87.3,10.9,0,0,0,1.4,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/16/2026 3:00,2026-06-16T07:00:00.000Z,20,1.5,1.6,327,467,467,12.8,12.8,12.7,77,77,,34431,18546,0.9,1.6,408.6,387.4,300.4,297.6,314.1,21.2,7.5,88.8,12.5,0.2,0,0,1.6,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/16/2026 2:00,2026-06-16T06:00:00.000Z,20,2.1,2,398,466,466,13.5,13.5,13.4,76,76,,34518,18637,1.3,2.3,408.9,387.2,300.3,297.5,314.9,21.7,7.2,105.4,16,0.6,0,0,2.1,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/16/2026 1:00,2026-06-16T05:00:00.000Z,20,2.2,2.1,423,465,465,14.5,14.5,14.4,72,72,,34595,18745,1.4,2.3,408.4,387.1,300.5,297.5,316.2,21.3,9.4,107.7,15.4,0.3,0,0,2.1,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/16/2026 0:00,2026-06-16T04:00:00.000Z,20,3.8,3.1,618,464,464,15.9,15.9,15.9,69,69,,34566,18807,2.7,3.9,409,387,300.3,297.6,317.5,21.9,6.8,168,25.1,0.6,0,0,3.8,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/15/2026 23:00,2026-06-16T03:00:00.000Z,20,4,3.3,659,460,460,17,17,17.1,65,65,,34585,18868,2.8,4.1,409.1,387.1,300.1,297.5,318.6,21.9,6.5,175.6,27.3,0.6,0,0,4,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/15/2026 22:00,2026-06-16T02:00:00.000Z,20,4.6,3.8,758,460,460,18,18,18,63,63,,34564,18922,3.5,4.7,410.6,387,300.5,297.6,319.7,23.5,8,207.1,28.9,0.5,0,0,4.6,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/15/2026 21:00,2026-06-16T01:00:00.000Z,20,3.6,3.4,673,454,454,19.3,19.3,19.3,59,59,,34640,19085,2.7,3.7,412.9,386.8,300.4,297.6,321.1,26.1,8.1,176.5,22.5,0.3,0,0,3.6,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/15/2026 20:00,2026-06-16T00:00:00.000Z,20,2.8,3,599,451,451,20.7,20.7,20.6,56,56,,34635,19074,2.1,2.8,413,386.7,300,297.5,322.6,26.3,5.9,156.5,17.5,0,0,0,2.8,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/15/2026 19:00,2026-06-15T23:00:00.000Z,20,2.3,2.8,565,442,442,22.8,22.8,22.8,53,53,,34586,19025,1.6,2.4,413.8,386.6,299.8,297.6,325.4,27.2,3.1,149.2,16.2,0.1,0,0,2.3,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/15/2026 18:00,2026-06-15T22:00:00.000Z,20,2,2.7,540,439,439,24.2,24.2,24.1,51,51,,34482,18911,1.4,2.1,413.4,386.3,299.9,297.6,326.9,27.1,3.9,141.6,16.8,0.1,0,0,2.1,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/15/2026 17:00,2026-06-15T21:00:00.000Z,20,1.6,2.4,488,438,438,26.4,26.4,26.2,46,46,,34347,18720,1,1.7,413.6,386.1,299.3,297.7,329.8,27.5,-1.4,127.9,13.1,0.3,0,0,1.6,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/15/2026 16:00,2026-06-15T20:00:00.000Z,20,1.4,2.3,460,439,439,27,27,26.8,44,44,,34345,18722,0.9,1.5,413.2,386.5,299.1,298.2,330,26.8,-5.8,119,13.5,0.3,0,0,1.4,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/15/2026 15:00,2026-06-15T19:00:00.000Z,20,1.7,2.5,496,439,439,27.3,27.3,27.3,47,47,,34230,18810,1.1,1.7,412.1,387.2,300.8,298.5,329.5,24.9,4.1,128.2,16.6,0.1,0,0,1.7,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/15/2026 14:00,2026-06-15T18:00:00.000Z,19,1.9,2.6,512,438,438,25.9,25.9,25.9,50,50,,34227,18723,1.3,2,412.6,386,300.3,297.6,329.5,26.7,6.8,135.6,15.6,0.3,0,0,1.9,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/15/2026 13:00,2026-06-15T17:00:00.000Z,20,2.4,2.9,586,444,444,27.4,27.4,27.4,46,46,,34101,18687,1.6,2.6,410.8,386.5,299.3,298.2,330.9,24.3,-4.7,157.8,20.1,0.5,0,0,2.5,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/15/2026 12:00,2026-06-15T16:00:00.000Z,20,3.5,3.6,713,441,441,25.9,25.9,25.8,50,50,,34392,18945,2.3,3.9,413.9,386.8,301.3,298.3,328,27.1,9.4,188,25.4,1.3,0.1,0,3.5,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/15/2026 11:00,2026-06-15T15:00:00.000Z,20,2.3,2.8,558,443,443,24.8,24.8,24.7,51,51,,34306,18824,1.5,2.5,411.9,385.5,299.3,297.1,328.5,26.5,3.4,145.6,18,0.3,0,0,2.2,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/15/2026 10:00,2026-06-15T14:00:00.000Z,20,2.4,2.8,567,447,447,26.6,26.6,26.7,49,49,,34246,18878,1.5,2.5,409.1,386.5,298.6,298.2,330,22.6,-9.4,156,18.9,0.6,0,0,2.5,,,,,,,
