nodeId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure1HourMean.raw,atmPressure1HourMean.status,atmPressure1HourMean.value,bcAllSources1HourMean.raw,bcAllSources1HourMean.status,bcAllSources1HourMean.value,bcBiomass1HourMean.raw,bcBiomass1HourMean.status,bcBiomass1HourMean.value,bcFossilFuel1HourMean.raw,bcFossilFuel1HourMean.status,bcFossilFuel1HourMean.value,bcSpectralB1HourMean.raw,bcSpectralB1HourMean.status,bcSpectralB1HourMean.value,bcSpectralG1HourMean.raw,bcSpectralG1HourMean.status,bcSpectralG1HourMean.value,bcSpectralIR1HourMean.raw,bcSpectralIR1HourMean.status,bcSpectralIR1HourMean.value,bcSpectralR1HourMean.raw,bcSpectralR1HourMean.status,bcSpectralR1HourMean.value,bcSpectralUV1HourMean.raw,bcSpectralUV1HourMean.status,bcSpectralUV1HourMean.value,no2Conc1HourMean.raw,no2Conc1HourMean.status,no2Conc1HourMean.value,no2Conc1HourMeanUsEpaAqi.raw,no2Conc1HourMeanUsEpaAqi.status,no2Conc1HourMeanUsEpaAqi.value,no2Conc1HourMeanWaDwerAqi.raw,no2Conc1HourMeanWaDwerAqi.status,no2Conc1HourMeanWaDwerAqi.value,o3Conc1HourMean.raw,o3Conc1HourMean.status,o3Conc1HourMean.value,o3Conc1HourMeanWaDwerAqi.raw,o3Conc1HourMeanWaDwerAqi.status,o3Conc1HourMeanWaDwerAqi.value,pm10ConcMass1HourMean.raw,pm10ConcMass1HourMean.status,pm10ConcMass1HourMean.value,pm10ConcMass1HourMeanWaDwerAqi.raw,pm10ConcMass1HourMeanWaDwerAqi.status,pm10ConcMass1HourMeanWaDwerAqi.value,pm10ConcMass24HourRollingMean.raw,pm10ConcMass24HourRollingMean.status,pm10ConcMass24HourRollingMean.value,pm10ConcNum1HourMean.raw,pm10ConcNum1HourMean.status,pm10ConcNum1HourMean.value,pm10ConcNum24HourRollingMean.raw,pm10ConcNum24HourRollingMean.status,pm10ConcNum24HourRollingMean.value,pm1ConcMass1HourMean.raw,pm1ConcMass1HourMean.status,pm1ConcMass1HourMean.value,pm1ConcNum1HourMean.raw,pm1ConcNum1HourMean.status,pm1ConcNum1HourMean.value,pm2_5ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value,pm2_5ConcMass1HourMeanWaDwerAqi.raw,pm2_5ConcMass1HourMeanWaDwerAqi.status,pm2_5ConcMass1HourMeanWaDwerAqi.value,pm2_5ConcMass24HourRollingMean.raw,pm2_5ConcMass24HourRollingMean.status,pm2_5ConcMass24HourRollingMean.value,pm2_5ConcMassNowcast.raw,pm2_5ConcMassNowcast.status,pm2_5ConcMassNowcast.value,pm2_5ConcMassNowcastUsEpaAqi.raw,pm2_5ConcMassNowcastUsEpaAqi.status,pm2_5ConcMassNowcastUsEpaAqi.value,pm2_5ConcNum1HourMean.raw,pm2_5ConcNum1HourMean.status,pm2_5ConcNum1HourMean.value,pm2_5ConcNum24HourRollingMean.raw,pm2_5ConcNum24HourRollingMean.status,pm2_5ConcNum24HourRollingMean.value,relHumidAmbient1HourMean.raw,relHumidAmbient1HourMean.status,relHumidAmbient1HourMean.value,relHumidInternal1HourMean.raw,relHumidInternal1HourMean.status,relHumidInternal1HourMean.value,temperatureAmbient1HourMean.raw,temperatureAmbient1HourMean.status,temperatureAmbient1HourMean.value,temperatureInternal1HourMean.raw,temperatureInternal1HourMean.status,temperatureInternal1HourMean.value,windDirection1HourMean.raw,windDirection1HourMean.status,windDirection1HourMean.value,windSpeed1HourMean.raw,windSpeed1HourMean.status,windSpeed1HourMean.value
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-03T20:00:00.000Z,2025-12-03T21:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.48,calibration-missing,,15,calibration-missing,,16,calibration-missing,,30.11,calibration-missing,,30,calibration-missing,,26.43,calibration-missing,,26,calibration-missing,,22.78,calibration-missing,,18.74,sensor-ready,18.74,13.18,sensor-ready,13.18,13.80,calibration-missing,,17.63,sensor-ready,17.63,23.51,calibrated-ready,13.91,24,calibrated-ready,14,19.18,calibrated-ready,9.86,21.03,calibrated-ready,12.88,73,calibrated-ready,58,18.57,sensor-ready,18.57,12.99,sensor-ready,12.99,,,,50.13,sensor-ready,50.13,,,,6.52,sensor-ready,6.52,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-03T21:00:00.000Z,2025-12-03T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.34,calibration-missing,,22,calibration-missing,,23,calibration-missing,,16.56,calibration-missing,,17,calibration-missing,,38.73,calibration-missing,,39,calibration-missing,,21.01,calibration-missing,,23.63,sensor-ready,23.63,12.94,sensor-ready,12.94,18.27,calibration-missing,,22.13,sensor-ready,22.13,33.46,calibrated-ready,17.10,33,calibrated-ready,17,17.58,calibrated-ready,9.70,27.57,calibrated-ready,15.14,85,calibrated-ready,62,23.37,sensor-ready,23.37,12.77,sensor-ready,12.77,,,,56.85,sensor-ready,56.85,,,,4.13,sensor-ready,4.13,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-03T21:00:00.000Z,2025-12-03T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.16,calibration-missing,,20,calibration-missing,,21,calibration-missing,,24.52,calibration-missing,,25,calibration-missing,,37.18,calibration-missing,,37,calibration-missing,,21.38,calibration-missing,,22.64,sensor-ready,22.64,12.82,sensor-ready,12.82,17.49,calibration-missing,,21.10,sensor-ready,21.10,33.21,calibrated-ready,16.63,33,calibrated-ready,17,18.30,calibrated-ready,9.71,27.12,calibrated-ready,14.75,85,calibrated-ready,61,22.36,sensor-ready,22.36,12.65,sensor-ready,12.65,,,,56.22,sensor-ready,56.22,,,,4.42,sensor-ready,4.42,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-03T22:00:00.000Z,2025-12-03T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.18,calibration-missing,,26,calibration-missing,,28,calibration-missing,,5.65,calibration-missing,,6,calibration-missing,,46.58,calibration-missing,,47,calibration-missing,,19.90,calibration-missing,,25.70,sensor-ready,25.70,12.67,sensor-ready,12.67,20.89,calibration-missing,,24.03,sensor-ready,24.03,38.68,calibrated-ready,18.57,39,calibrated-ready,19,16.99,calibrated-ready,9.59,33.13,calibrated-ready,16.86,96,calibrated-ready,65,25.37,sensor-ready,25.37,12.52,sensor-ready,12.52,,,,61.38,sensor-ready,61.38,,,,2.63,sensor-ready,2.63,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-03T22:00:00.000Z,2025-12-03T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.46,calibration-missing,,24,calibration-missing,,25,calibration-missing,,8.52,calibration-missing,,9,calibration-missing,,50.58,calibration-missing,,51,calibration-missing,,20.24,calibration-missing,,26.28,sensor-ready,26.28,12.54,sensor-ready,12.54,21.14,calibration-missing,,24.42,sensor-ready,24.42,41.95,calibrated-ready,19.57,42,calibrated-ready,20,17.61,calibrated-ready,9.63,34.54,calibrated-ready,17.16,98,calibrated-ready,66,25.87,sensor-ready,25.87,12.39,sensor-ready,12.39,,,,61.78,sensor-ready,61.78,,,,2.63,sensor-ready,2.63,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-03T23:00:00.000Z,2025-12-04T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.51,calibration-missing,,36,calibration-missing,,39,calibration-missing,,-8.04,calibration-missing,,,,,59.13,calibration-missing,,59,calibration-missing,,20.32,calibration-missing,,27.93,sensor-ready,27.93,12.86,sensor-ready,12.86,23.97,calibration-missing,,25.99,sensor-ready,25.99,45.46,calibrated-ready,20.18,45,calibrated-ready,20,17.28,calibrated-ready,9.79,39.30,calibrated-ready,18.52,110,calibrated-ready,69,27.48,sensor-ready,27.48,12.70,sensor-ready,12.70,,,,69.13,sensor-ready,69.13,,,,0.35,sensor-ready,0.35,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-03T23:00:00.000Z,2025-12-04T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.93,calibration-missing,,29,calibration-missing,,32,calibration-missing,,-3.40,calibration-missing,,,,,58.29,calibration-missing,,58,calibration-missing,,20.61,calibration-missing,,27.78,sensor-ready,27.78,12.75,sensor-ready,12.75,23.35,calibration-missing,,25.71,sensor-ready,25.71,47.19,calibrated-ready,19.65,47,calibrated-ready,20,17.88,calibrated-ready,9.82,40.87,calibrated-ready,18.41,114,calibrated-ready,68,27.29,sensor-ready,27.29,12.59,sensor-ready,12.59,,,,69.91,sensor-ready,69.91,,,,0.36,sensor-ready,0.36,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-04T00:00:00.000Z,2025-12-04T01:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.78,calibration-missing,,33,calibration-missing,,36,calibration-missing,,-7.24,calibration-missing,,,,,73.81,calibration-missing,,74,calibration-missing,,21.99,calibration-missing,,31.40,sensor-ready,31.40,13.43,sensor-ready,13.43,27.79,calibration-missing,,29.09,sensor-ready,29.09,53.74,calibrated-ready,22.42,54,calibrated-ready,22,18.35,calibrated-ready,10.23,46.52,calibrated-ready,20.47,128,calibrated-ready,72,30.79,sensor-ready,30.79,13.26,sensor-ready,13.26,,,,75.32,sensor-ready,75.32,,,,-1.24,sensor-ready,-1.24,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-04T00:00:00.000Z,2025-12-04T01:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.46,calibration-missing,,28,calibration-missing,,30,calibration-missing,,-4.33,calibration-missing,,,,,78.06,calibration-missing,,78,calibration-missing,,22.28,calibration-missing,,31.85,sensor-ready,31.85,13.30,sensor-ready,13.30,27.96,calibration-missing,,29.34,sensor-ready,29.34,58.50,calibrated-ready,23.04,58,calibrated-ready,23,19.00,calibrated-ready,10.25,49.69,calibrated-ready,20.72,136,calibrated-ready,73,31.11,sensor-ready,31.11,13.12,sensor-ready,13.12,,,,75.92,sensor-ready,75.92,,,,-1.20,sensor-ready,-1.20,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-04T01:00:00.000Z,2025-12-04T02:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.75,calibration-missing,,32,calibration-missing,,35,calibration-missing,,-7.31,calibration-missing,,,,,77.80,calibration-missing,,78,calibration-missing,,24.09,calibration-missing,,31.38,sensor-ready,31.38,14.08,sensor-ready,14.08,28.13,calibration-missing,,28.99,sensor-ready,28.99,55.80,calibrated-ready,22.34,56,calibrated-ready,22,19.69,calibrated-ready,10.73,51.17,calibrated-ready,21.41,139,calibrated-ready,74,30.74,sensor-ready,30.74,13.90,sensor-ready,13.90,,,,78.51,sensor-ready,78.51,,,,-1.98,sensor-ready,-1.98,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-04T01:00:00.000Z,2025-12-04T02:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.61,calibration-missing,,27,calibration-missing,,30,calibration-missing,,-4.64,calibration-missing,,,,,84.99,calibration-missing,,85,calibration-missing,,24.70,calibration-missing,,34.12,sensor-ready,34.12,14.10,sensor-ready,14.10,30.60,calibration-missing,,31.42,sensor-ready,31.42,63.51,calibrated-ready,23.65,64,calibrated-ready,24,20.68,calibrated-ready,10.81,56.61,calibrated-ready,22.19,152,calibrated-ready,75,33.30,sensor-ready,33.30,13.90,sensor-ready,13.90,,,,79.42,sensor-ready,79.42,,,,-1.99,sensor-ready,-1.99,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-04T02:00:00.000Z,2025-12-04T03:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.42,calibration-missing,,26,calibration-missing,,28,calibration-missing,,-5.17,calibration-missing,,,,,80.66,calibration-missing,,81,calibration-missing,,26.62,calibration-missing,,30.91,sensor-ready,30.91,14.85,sensor-ready,14.85,27.72,calibration-missing,,28.52,sensor-ready,28.52,56.36,calibrated-ready,22.25,56,calibrated-ready,22,21.35,calibrated-ready,11.29,53.77,calibrated-ready,21.83,146,calibrated-ready,75,30.23,sensor-ready,30.23,14.65,sensor-ready,14.65,,,,80.78,sensor-ready,80.78,,,,-2.67,sensor-ready,-2.67,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-04T02:00:00.000Z,2025-12-04T03:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.14,calibration-missing,,25,calibration-missing,,26,calibration-missing,,-3.56,calibration-missing,,,,,82.56,calibration-missing,,83,calibration-missing,,27.20,calibration-missing,,30.81,sensor-ready,30.81,14.84,sensor-ready,14.84,27.98,calibration-missing,,28.27,sensor-ready,28.27,60.45,calibrated-ready,21.96,60,calibrated-ready,22,22.38,calibrated-ready,11.33,58.53,calibrated-ready,22.08,153,calibrated-ready,75,30.06,sensor-ready,30.06,14.61,sensor-ready,14.61,,,,81.84,sensor-ready,81.84,,,,-2.66,sensor-ready,-2.66,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-04T03:00:00.000Z,2025-12-04T04:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.69,calibration-missing,,24,calibration-missing,,26,calibration-missing,,-3.40,calibration-missing,,,,,88.60,calibration-missing,,89,calibration-missing,,29.52,calibration-missing,,31.81,sensor-ready,31.81,15.64,sensor-ready,15.64,29.40,calibration-missing,,29.28,sensor-ready,29.28,59.76,calibrated-ready,23.65,60,calibrated-ready,24,23.13,calibrated-ready,11.91,56.77,calibrated-ready,22.74,152,calibrated-ready,76,31.04,sensor-ready,31.04,15.41,sensor-ready,15.41,,,,82.31,sensor-ready,82.31,,,,-2.94,sensor-ready,-2.94,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-04T03:00:00.000Z,2025-12-04T04:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.40,calibration-missing,,22,calibration-missing,,23,calibration-missing,,-1.18,calibration-missing,,,,,84.60,calibration-missing,,85,calibration-missing,,29.94,calibration-missing,,31.79,sensor-ready,31.79,15.66,sensor-ready,15.66,29.35,calibration-missing,,29.20,sensor-ready,29.20,62.48,calibrated-ready,22.01,62,calibrated-ready,22,24.29,calibrated-ready,11.89,60.51,calibrated-ready,22.05,155,calibrated-ready,75,31.01,sensor-ready,31.01,15.40,sensor-ready,15.40,,,,83.12,sensor-ready,83.12,,,,-2.94,sensor-ready,-2.94,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-04T04:00:00.000Z,2025-12-04T05:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.63,calibration-missing,,25,calibration-missing,,28,calibration-missing,,-4.02,calibration-missing,,,,,89.28,calibration-missing,,89,calibration-missing,,32.51,calibration-missing,,33.63,sensor-ready,33.63,16.60,sensor-ready,16.60,30.57,calibration-missing,,31.04,sensor-ready,31.04,59.75,calibrated-ready,25.04,60,calibrated-ready,25,25.00,calibrated-ready,12.61,58.26,calibrated-ready,23.89,153,calibrated-ready,78,32.87,sensor-ready,32.87,16.34,sensor-ready,16.34,,,,79.49,sensor-ready,79.49,,,,-1.99,sensor-ready,-1.99,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-04T04:00:00.000Z,2025-12-04T05:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.91,calibration-missing,,23,calibration-missing,,25,calibration-missing,,-3.13,calibration-missing,,,,,96.16,calibration-missing,,96,calibration-missing,,33.24,calibration-missing,,35.71,sensor-ready,35.71,16.70,sensor-ready,16.70,31.33,calibration-missing,,32.74,sensor-ready,32.74,67.43,calibrated-ready,26.05,67,calibrated-ready,26,26.48,calibrated-ready,12.64,63.98,calibrated-ready,24.05,157,calibrated-ready,79,34.68,sensor-ready,34.68,16.41,sensor-ready,16.41,,,,80.53,sensor-ready,80.53,,,,-1.96,sensor-ready,-1.96,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-04T05:00:00.000Z,2025-12-04T06:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.01,calibration-missing,,20,calibration-missing,,21,calibration-missing,,-2.95,calibration-missing,,,,,84.29,calibration-missing,,84,calibration-missing,,35.36,calibration-missing,,32.59,sensor-ready,32.59,17.52,sensor-ready,17.52,29.25,calibration-missing,,30.08,sensor-ready,30.08,58.78,calibrated-ready,23.45,59,calibrated-ready,23,26.86,calibrated-ready,13.26,58.53,calibrated-ready,23.67,153,calibrated-ready,78,31.86,sensor-ready,31.86,17.24,sensor-ready,17.24,,,,80.12,sensor-ready,80.12,,,,-1.99,sensor-ready,-1.99,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-04T05:00:00.000Z,2025-12-04T06:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.77,calibration-missing,,16,calibration-missing,,18,calibration-missing,,-3.11,calibration-missing,,,,,87.36,calibration-missing,,87,calibration-missing,,36.22,calibration-missing,,34.39,sensor-ready,34.39,17.73,sensor-ready,17.73,30.36,calibration-missing,,31.63,sensor-ready,31.63,63.42,calibrated-ready,23.93,63,calibrated-ready,24,28.56,calibrated-ready,13.32,63.70,calibrated-ready,23.99,157,calibrated-ready,79,33.56,sensor-ready,33.56,17.41,sensor-ready,17.41,,,,80.58,sensor-ready,80.58,,,,-1.94,sensor-ready,-1.94,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-04T06:00:00.000Z,2025-12-04T07:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.74,calibration-missing,,18,calibration-missing,,20,calibration-missing,,-3.56,calibration-missing,,,,,94.30,calibration-missing,,94,calibration-missing,,38.78,calibration-missing,,36.40,sensor-ready,36.40,18.74,sensor-ready,18.74,32.42,calibration-missing,,33.55,sensor-ready,33.55,63.70,calibrated-ready,25.64,64,calibrated-ready,26,29.09,calibrated-ready,14.06,61.12,calibrated-ready,24.66,155,calibrated-ready,80,35.56,sensor-ready,35.56,18.43,sensor-ready,18.43,,,,81.81,sensor-ready,81.81,,,,-3.02,sensor-ready,-3.02,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-04T06:00:00.000Z,2025-12-04T07:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.76,calibration-missing,,16,calibration-missing,,18,calibration-missing,,-2.10,calibration-missing,,,,,102.05,calibration-missing,,102,calibration-missing,,39.98,calibration-missing,,36.98,sensor-ready,36.98,18.95,sensor-ready,18.95,33.38,calibration-missing,,33.81,sensor-ready,33.81,69.77,calibrated-ready,26.78,70,calibrated-ready,27,31.04,calibrated-ready,14.17,66.74,calibrated-ready,25.39,159,calibrated-ready,81,35.91,sensor-ready,35.91,18.59,sensor-ready,18.59,,,,82.63,sensor-ready,82.63,,,,-3.07,sensor-ready,-3.07,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-04T07:00:00.000Z,2025-12-04T08:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.61,calibration-missing,,20,calibration-missing,,22,calibration-missing,,-4.12,calibration-missing,,,,,103.48,calibration-missing,,103,calibration-missing,,42.81,calibration-missing,,38.03,sensor-ready,38.03,20.13,sensor-ready,20.13,34.77,calibration-missing,,35.00,sensor-ready,35.00,68.57,calibrated-ready,27.13,69,calibrated-ready,27,31.71,calibrated-ready,14.99,64.85,calibrated-ready,25.78,158,calibrated-ready,82,37.16,sensor-ready,37.16,19.78,sensor-ready,19.78,,,,83.63,sensor-ready,83.63,,,,-3.72,sensor-ready,-3.72,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-04T07:00:00.000Z,2025-12-04T08:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.40,calibration-missing,,17,calibration-missing,,18,calibration-missing,,-2.55,calibration-missing,,,,,107.87,calibration-missing,,108,calibration-missing,,44.16,calibration-missing,,38.74,sensor-ready,38.74,20.35,sensor-ready,20.35,34.95,calibration-missing,,35.50,sensor-ready,35.50,73.74,calibrated-ready,27.36,74,calibrated-ready,27,33.84,calibrated-ready,15.10,70.25,calibrated-ready,26.34,161,calibrated-ready,83,37.63,sensor-ready,37.63,19.94,sensor-ready,19.94,,,,84.74,sensor-ready,84.74,,,,-3.75,sensor-ready,-3.75,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-04T08:00:00.000Z,2025-12-04T09:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.11,calibration-missing,,21,calibration-missing,,22,calibration-missing,,0.06,calibration-missing,,0,calibration-missing,,87.49,calibration-missing,,87,calibration-missing,,46.17,calibration-missing,,29.08,sensor-ready,29.08,21.15,sensor-ready,21.15,27.32,calibration-missing,,26.74,sensor-ready,26.74,57.35,calibrated-ready,23.79,57,calibrated-ready,24,33.85,calibrated-ready,15.78,61.10,calibrated-ready,24.75,155,calibrated-ready,80,28.35,sensor-ready,28.35,20.77,sensor-ready,20.77,,,,80.37,sensor-ready,80.37,,,,-3.12,sensor-ready,-3.12,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-04T08:00:00.000Z,2025-12-04T09:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.35,calibration-missing,,20,calibration-missing,,21,calibration-missing,,0.04,calibration-missing,,0,calibration-missing,,92.59,calibration-missing,,93,calibration-missing,,47.71,calibration-missing,,31.57,sensor-ready,31.57,21.46,sensor-ready,21.46,29.38,calibration-missing,,28.84,sensor-ready,28.84,65.15,calibrated-ready,24.43,65,calibrated-ready,24,36.30,calibrated-ready,15.91,67.71,calibrated-ready,25.32,160,calibrated-ready,81,30.68,sensor-ready,30.68,21.02,sensor-ready,21.02,,,,81.13,sensor-ready,81.13,,,,-3.12,sensor-ready,-3.12,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-04T09:00:00.000Z,2025-12-04T10:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.22,calibration-missing,,25,calibration-missing,,27,calibration-missing,,-3.82,calibration-missing,,,,,84.55,calibration-missing,,85,calibration-missing,,49.41,calibration-missing,,28.26,sensor-ready,28.26,22.15,sensor-ready,22.15,26.16,calibration-missing,,25.94,sensor-ready,25.94,55.12,calibrated-ready,23.11,55,calibrated-ready,23,35.92,calibrated-ready,16.54,58.53,calibrated-ready,24.17,153,calibrated-ready,79,27.55,sensor-ready,27.55,21.75,sensor-ready,21.75,,,,80.32,sensor-ready,80.32,,,,-3.18,sensor-ready,-3.18,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-04T09:00:00.000Z,2025-12-04T10:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.62,calibration-missing,,22,calibration-missing,,24,calibration-missing,,-2.61,calibration-missing,,,,,91.10,calibration-missing,,91,calibration-missing,,51.21,calibration-missing,,29.70,sensor-ready,29.70,22.50,sensor-ready,22.50,27.35,calibration-missing,,27.10,sensor-ready,27.10,63.19,calibrated-ready,23.95,63,calibrated-ready,24,38.65,calibrated-ready,16.71,65.70,calibrated-ready,24.74,158,calibrated-ready,80,28.79,sensor-ready,28.79,22.03,sensor-ready,22.03,,,,81.19,sensor-ready,81.19,,,,-3.17,sensor-ready,-3.17,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-04T10:00:00.000Z,2025-12-04T11:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.20,calibration-missing,,26,calibration-missing,,28,calibration-missing,,-5.12,calibration-missing,,,,,78.02,calibration-missing,,78,calibration-missing,,52.37,calibration-missing,,26.22,sensor-ready,26.22,23.06,sensor-ready,23.06,23.88,calibration-missing,,24.07,sensor-ready,24.07,51.91,calibrated-ready,21.65,52,calibrated-ready,22,37.86,calibrated-ready,17.24,56.61,calibrated-ready,23.51,152,calibrated-ready,78,25.54,sensor-ready,25.54,22.63,sensor-ready,22.63,,,,79.35,sensor-ready,79.35,,,,-2.36,sensor-ready,-2.36,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-04T10:00:00.000Z,2025-12-04T11:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.73,calibration-missing,,23,calibration-missing,,25,calibration-missing,,-3.25,calibration-missing,,,,,82.90,calibration-missing,,83,calibration-missing,,54.42,calibration-missing,,27.60,sensor-ready,27.60,23.46,sensor-ready,23.46,24.97,calibration-missing,,25.21,sensor-ready,25.21,58.19,calibrated-ready,22.52,58,calibrated-ready,23,40.85,calibrated-ready,17.45,63.09,calibrated-ready,24.13,156,calibrated-ready,79,26.81,sensor-ready,26.81,22.96,sensor-ready,22.96,,,,79.45,sensor-ready,79.45,,,,-2.38,sensor-ready,-2.38,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-04T11:00:00.000Z,2025-12-04T12:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.36,calibration-missing,,25,calibration-missing,,27,calibration-missing,,-5.09,calibration-missing,,,,,78.98,calibration-missing,,79,calibration-missing,,55.21,calibration-missing,,29.77,sensor-ready,29.77,24.04,sensor-ready,24.04,27.04,calibration-missing,,27.52,sensor-ready,27.52,54.39,calibrated-ready,22.09,54,calibrated-ready,22,39.77,calibrated-ready,17.91,56.70,calibrated-ready,23.31,152,calibrated-ready,77,29.11,sensor-ready,29.11,23.59,sensor-ready,23.59,,,,79.92,sensor-ready,79.92,,,,-1.69,sensor-ready,-1.69,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-04T11:00:00.000Z,2025-12-04T12:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.48,calibration-missing,,23,calibration-missing,,24,calibration-missing,,-4.30,calibration-missing,,,,,85.43,calibration-missing,,85,calibration-missing,,57.63,calibration-missing,,31.57,sensor-ready,31.57,24.55,sensor-ready,24.55,27.79,calibration-missing,,28.93,sensor-ready,28.93,61.01,calibrated-ready,23.25,61,calibrated-ready,23,43.10,calibrated-ready,18.20,63.43,calibrated-ready,24.05,157,calibrated-ready,79,30.68,sensor-ready,30.68,24.02,sensor-ready,24.02,,,,80.39,sensor-ready,80.39,,,,-1.60,sensor-ready,-1.60,,,,,,
