datasourceId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure1HourMean.raw,atmPressure1HourMean.status,atmPressure1HourMean.value,bcAllSources1HourMean.raw,bcAllSources1HourMean.status,bcAllSources1HourMean.value,bcBiomass1HourMean.raw,bcBiomass1HourMean.status,bcBiomass1HourMean.value,bcFossilFuel1HourMean.raw,bcFossilFuel1HourMean.status,bcFossilFuel1HourMean.value,bcSpectralB1HourMean.raw,bcSpectralB1HourMean.status,bcSpectralB1HourMean.value,bcSpectralG1HourMean.raw,bcSpectralG1HourMean.status,bcSpectralG1HourMean.value,bcSpectralIR1HourMean.raw,bcSpectralIR1HourMean.status,bcSpectralIR1HourMean.value,bcSpectralR1HourMean.raw,bcSpectralR1HourMean.status,bcSpectralR1HourMean.value,bcSpectralUV1HourMean.raw,bcSpectralUV1HourMean.status,bcSpectralUV1HourMean.value,no2Conc1HourMean.raw,no2Conc1HourMean.status,no2Conc1HourMean.value,no2Conc1HourMeanUsEpaAqi.raw,no2Conc1HourMeanUsEpaAqi.status,no2Conc1HourMeanUsEpaAqi.value,no2Conc1HourMeanWaDwerAqi.raw,no2Conc1HourMeanWaDwerAqi.status,no2Conc1HourMeanWaDwerAqi.value,o3Conc1HourMean.raw,o3Conc1HourMean.status,o3Conc1HourMean.value,o3Conc1HourMeanWaDwerAqi.raw,o3Conc1HourMeanWaDwerAqi.status,o3Conc1HourMeanWaDwerAqi.value,pm10ConcMass1HourMean.raw,pm10ConcMass1HourMean.status,pm10ConcMass1HourMean.value,pm10ConcMass1HourMeanWaDwerAqi.raw,pm10ConcMass1HourMeanWaDwerAqi.status,pm10ConcMass1HourMeanWaDwerAqi.value,pm10ConcMass24HourRollingMean.raw,pm10ConcMass24HourRollingMean.status,pm10ConcMass24HourRollingMean.value,pm10ConcNum1HourMean.raw,pm10ConcNum1HourMean.status,pm10ConcNum1HourMean.value,pm10ConcNum24HourRollingMean.raw,pm10ConcNum24HourRollingMean.status,pm10ConcNum24HourRollingMean.value,pm1ConcMass1HourMean.raw,pm1ConcMass1HourMean.status,pm1ConcMass1HourMean.value,pm1ConcNum1HourMean.raw,pm1ConcNum1HourMean.status,pm1ConcNum1HourMean.value,pm2_5ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value,pm2_5ConcMass1HourMeanWaDwerAqi.raw,pm2_5ConcMass1HourMeanWaDwerAqi.status,pm2_5ConcMass1HourMeanWaDwerAqi.value,pm2_5ConcMass24HourRollingMean.raw,pm2_5ConcMass24HourRollingMean.status,pm2_5ConcMass24HourRollingMean.value,pm2_5ConcMassNowcast.raw,pm2_5ConcMassNowcast.status,pm2_5ConcMassNowcast.value,pm2_5ConcMassNowcastUsEpaAqi.raw,pm2_5ConcMassNowcastUsEpaAqi.status,pm2_5ConcMassNowcastUsEpaAqi.value,pm2_5ConcNum1HourMean.raw,pm2_5ConcNum1HourMean.status,pm2_5ConcNum1HourMean.value,pm2_5ConcNum24HourRollingMean.raw,pm2_5ConcNum24HourRollingMean.status,pm2_5ConcNum24HourRollingMean.value,relHumidAmbient1HourMean.raw,relHumidAmbient1HourMean.status,relHumidAmbient1HourMean.value,relHumidInternal1HourMean.raw,relHumidInternal1HourMean.status,relHumidInternal1HourMean.value,temperatureAmbient1HourMean.raw,temperatureAmbient1HourMean.status,temperatureAmbient1HourMean.value,temperatureInternal1HourMean.raw,temperatureInternal1HourMean.status,temperatureInternal1HourMean.value,windDirection1HourMean.raw,windDirection1HourMean.status,windDirection1HourMean.value,windSpeed1HourMean.raw,windSpeed1HourMean.status,windSpeed1HourMean.value
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-03T10:00:00.000Z,2025-12-03T11:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28,calibration-missing,,6,calibration-missing,,6,calibration-missing,,27.17,calibration-missing,,27,calibration-missing,,5.82,calibration-missing,,6,calibration-missing,,40.79,calibration-missing,,4.52,sensor-ready,4.52,19.87,sensor-ready,19.87,2.28,calibration-missing,,4.33,sensor-ready,4.33,5.56,calibrated-ready,4.58,6,calibrated-ready,5,32.84,calibrated-ready,13.05,6.41,calibrated-ready,4.92,36,calibrated-ready,27,4.47,sensor-ready,4.47,19.50,sensor-ready,19.50,,,,64.38,sensor-ready,64.38,,,,0.43,sensor-ready,0.43,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-03T11:00:00.000Z,2025-12-03T12:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.94,calibration-missing,,8,calibration-missing,,9,calibration-missing,,23.12,calibration-missing,,23,calibration-missing,,8.38,calibration-missing,,8,calibration-missing,,39.72,calibration-missing,,5.35,sensor-ready,5.35,19.37,sensor-ready,19.37,3.06,calibration-missing,,5.08,sensor-ready,5.08,6.84,calibrated-ready,5.26,7,calibrated-ready,5,31.98,calibrated-ready,12.80,6.62,calibrated-ready,5.09,37,calibrated-ready,28,5.28,sensor-ready,5.28,19.02,sensor-ready,19.02,,,,65.62,sensor-ready,65.62,,,,-0.02,sensor-ready,-0.02,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-03T12:00:00.000Z,2025-12-03T13:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.65,calibration-missing,,12,calibration-missing,,14,calibration-missing,,18.06,calibration-missing,,18,calibration-missing,,11.94,calibration-missing,,12,calibration-missing,,38.35,calibration-missing,,6.58,sensor-ready,6.58,18.70,sensor-ready,18.70,4.23,calibration-missing,,6.18,sensor-ready,6.18,9.94,calibrated-ready,6.21,10,calibrated-ready,6,30.86,calibrated-ready,12.49,8.28,calibrated-ready,5.65,46,calibrated-ready,31,6.49,sensor-ready,6.49,18.35,sensor-ready,18.35,,,,66.71,sensor-ready,66.71,,,,-0.71,sensor-ready,-0.71,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-03T13:00:00.000Z,2025-12-03T14:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.58,calibration-missing,,12,calibration-missing,,14,calibration-missing,,19.00,calibration-missing,,19,calibration-missing,,16.52,calibration-missing,,17,calibration-missing,,36.69,calibration-missing,,9.73,sensor-ready,9.73,17.98,sensor-ready,17.98,7.51,calibration-missing,,9.15,sensor-ready,9.15,14.21,calibrated-ready,8.10,14,calibrated-ready,8,29.51,calibrated-ready,12.15,11.24,calibrated-ready,6.88,55,calibrated-ready,38,9.61,sensor-ready,9.61,17.65,sensor-ready,17.65,,,,63.62,sensor-ready,63.62,,,,1.13,sensor-ready,1.13,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-03T14:00:00.000Z,2025-12-03T15:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28,calibration-missing,,4,calibration-missing,,4,calibration-missing,,31.25,calibration-missing,,31,calibration-missing,,12.96,calibration-missing,,13,calibration-missing,,34.71,calibration-missing,,9.21,sensor-ready,9.21,17.14,sensor-ready,17.14,6.52,calibration-missing,,8.71,sensor-ready,8.71,11.69,calibrated-ready,7.86,12,calibrated-ready,8,27.97,calibrated-ready,11.75,11.47,calibrated-ready,7.28,55,calibrated-ready,40,9.12,sensor-ready,9.12,16.82,sensor-ready,16.82,,,,55.74,sensor-ready,55.74,,,,3.66,sensor-ready,3.66,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-03T15:00:00.000Z,2025-12-03T16:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51,calibration-missing,,4,calibration-missing,,5,calibration-missing,,31.14,calibration-missing,,31,calibration-missing,,14.89,calibration-missing,,15,calibration-missing,,32.71,calibration-missing,,11.23,sensor-ready,11.23,16.33,sensor-ready,16.33,8.03,calibration-missing,,10.67,sensor-ready,10.67,13.51,calibrated-ready,9.18,14,calibrated-ready,9,26.42,calibrated-ready,11.38,12.49,calibrated-ready,8.27,57,calibrated-ready,46,11.13,sensor-ready,11.13,16.03,sensor-ready,16.03,,,,51.12,sensor-ready,51.12,,,,5.68,sensor-ready,5.68,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-03T16:00:00.000Z,2025-12-03T17:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51,calibration-missing,,5,calibration-missing,,6,calibration-missing,,35.52,calibration-missing,,36,calibration-missing,,16.11,calibration-missing,,16,calibration-missing,,30.52,calibration-missing,,13.60,sensor-ready,13.60,15.42,sensor-ready,15.42,9.27,calibration-missing,,12.93,sensor-ready,12.93,15.20,calibrated-ready,10.35,15,calibrated-ready,10,24.78,calibrated-ready,10.99,13.84,calibrated-ready,9.31,60,calibrated-ready,51,13.50,sensor-ready,13.50,15.14,sensor-ready,15.14,,,,47.02,sensor-ready,47.02,,,,7.80,sensor-ready,7.80,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-03T17:00:00.000Z,2025-12-03T18:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.06,calibration-missing,,7,calibration-missing,,7,calibration-missing,,32.98,calibration-missing,,33,calibration-missing,,21.16,calibration-missing,,21,calibration-missing,,28.37,calibration-missing,,16.50,sensor-ready,16.50,14.66,sensor-ready,14.66,11.46,calibration-missing,,15.59,sensor-ready,15.59,19.17,calibrated-ready,12.29,19,calibrated-ready,12,23.21,calibrated-ready,10.64,16.51,calibrated-ready,10.80,65,calibrated-ready,54,16.36,sensor-ready,16.36,14.40,sensor-ready,14.40,,,,47.65,sensor-ready,47.65,,,,7.84,sensor-ready,7.84,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-03T18:00:00.000Z,2025-12-03T19:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.01,calibration-missing,,8,calibration-missing,,9,calibration-missing,,32.59,calibration-missing,,33,calibration-missing,,20.09,calibration-missing,,20,calibration-missing,,26.40,calibration-missing,,15.71,sensor-ready,15.71,14.12,sensor-ready,14.12,10.90,calibration-missing,,14.86,sensor-ready,14.86,18.53,calibrated-ready,11.78,19,calibrated-ready,12,21.77,calibrated-ready,10.36,17.52,calibrated-ready,11.29,67,calibrated-ready,55,15.57,sensor-ready,15.57,13.89,sensor-ready,13.89,,,,48.24,sensor-ready,48.24,,,,7.84,sensor-ready,7.84,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-03T19:00:00.000Z,2025-12-03T20:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.56,calibration-missing,,7,calibration-missing,,8,calibration-missing,,30.32,calibration-missing,,30,calibration-missing,,21.38,calibration-missing,,21,calibration-missing,,24.41,calibration-missing,,16.45,sensor-ready,16.45,13.56,sensor-ready,13.56,11.86,calibration-missing,,15.57,sensor-ready,15.57,19.57,calibrated-ready,12.40,20,calibrated-ready,12,20.33,calibrated-ready,10.07,18.54,calibrated-ready,11.85,69,calibrated-ready,56,16.32,sensor-ready,16.32,13.35,sensor-ready,13.35,,,,47.34,sensor-ready,47.34,,,,7.63,sensor-ready,7.63,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-03T20:00:00.000Z,2025-12-03T21:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.48,calibration-missing,,15,calibration-missing,,16,calibration-missing,,30.11,calibration-missing,,30,calibration-missing,,26.43,calibration-missing,,26,calibration-missing,,22.78,calibration-missing,,18.74,sensor-ready,18.74,13.18,sensor-ready,13.18,13.80,calibration-missing,,17.63,sensor-ready,17.63,23.51,calibrated-ready,13.91,24,calibrated-ready,14,19.18,calibrated-ready,9.86,21.03,calibrated-ready,12.88,73,calibrated-ready,58,18.57,sensor-ready,18.57,12.99,sensor-ready,12.99,,,,50.13,sensor-ready,50.13,,,,6.52,sensor-ready,6.52,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-03T21:00:00.000Z,2025-12-03T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.16,calibration-missing,,20,calibration-missing,,21,calibration-missing,,24.52,calibration-missing,,25,calibration-missing,,37.18,calibration-missing,,37,calibration-missing,,21.38,calibration-missing,,22.64,sensor-ready,22.64,12.82,sensor-ready,12.82,17.49,calibration-missing,,21.10,sensor-ready,21.10,33.21,calibrated-ready,16.63,33,calibrated-ready,17,18.30,calibrated-ready,9.71,27.12,calibrated-ready,14.75,85,calibrated-ready,61,22.36,sensor-ready,22.36,12.65,sensor-ready,12.65,,,,56.22,sensor-ready,56.22,,,,4.42,sensor-ready,4.42,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-03T22:00:00.000Z,2025-12-03T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.46,calibration-missing,,24,calibration-missing,,25,calibration-missing,,8.52,calibration-missing,,9,calibration-missing,,50.58,calibration-missing,,51,calibration-missing,,20.24,calibration-missing,,26.28,sensor-ready,26.28,12.54,sensor-ready,12.54,21.14,calibration-missing,,24.42,sensor-ready,24.42,41.95,calibrated-ready,19.57,42,calibrated-ready,20,17.61,calibrated-ready,9.63,34.54,calibrated-ready,17.16,98,calibrated-ready,66,25.87,sensor-ready,25.87,12.39,sensor-ready,12.39,,,,61.78,sensor-ready,61.78,,,,2.63,sensor-ready,2.63,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-03T23:00:00.000Z,2025-12-04T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.93,calibration-missing,,29,calibration-missing,,32,calibration-missing,,-3.40,calibration-missing,,,,,58.29,calibration-missing,,58,calibration-missing,,20.61,calibration-missing,,27.78,sensor-ready,27.78,12.75,sensor-ready,12.75,23.35,calibration-missing,,25.71,sensor-ready,25.71,47.19,calibrated-ready,19.65,47,calibrated-ready,20,17.88,calibrated-ready,9.82,40.87,calibrated-ready,18.41,114,calibrated-ready,68,27.29,sensor-ready,27.29,12.59,sensor-ready,12.59,,,,69.91,sensor-ready,69.91,,,,0.36,sensor-ready,0.36,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T00:00:00.000Z,2025-12-04T01:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.46,calibration-missing,,28,calibration-missing,,30,calibration-missing,,-4.33,calibration-missing,,,,,78.06,calibration-missing,,78,calibration-missing,,22.28,calibration-missing,,31.85,sensor-ready,31.85,13.30,sensor-ready,13.30,27.96,calibration-missing,,29.34,sensor-ready,29.34,58.50,calibrated-ready,23.04,58,calibrated-ready,23,19.00,calibrated-ready,10.25,49.69,calibrated-ready,20.72,136,calibrated-ready,73,31.11,sensor-ready,31.11,13.12,sensor-ready,13.12,,,,75.92,sensor-ready,75.92,,,,-1.20,sensor-ready,-1.20,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T01:00:00.000Z,2025-12-04T02:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.61,calibration-missing,,27,calibration-missing,,30,calibration-missing,,-4.64,calibration-missing,,,,,84.99,calibration-missing,,85,calibration-missing,,24.70,calibration-missing,,34.12,sensor-ready,34.12,14.10,sensor-ready,14.10,30.60,calibration-missing,,31.42,sensor-ready,31.42,63.51,calibrated-ready,23.65,64,calibrated-ready,24,20.68,calibrated-ready,10.81,56.61,calibrated-ready,22.19,152,calibrated-ready,75,33.30,sensor-ready,33.30,13.90,sensor-ready,13.90,,,,79.42,sensor-ready,79.42,,,,-1.99,sensor-ready,-1.99,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T02:00:00.000Z,2025-12-04T03:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.14,calibration-missing,,25,calibration-missing,,26,calibration-missing,,-3.56,calibration-missing,,,,,82.56,calibration-missing,,83,calibration-missing,,27.20,calibration-missing,,30.81,sensor-ready,30.81,14.84,sensor-ready,14.84,27.98,calibration-missing,,28.27,sensor-ready,28.27,60.45,calibrated-ready,21.96,60,calibrated-ready,22,22.38,calibrated-ready,11.33,58.53,calibrated-ready,22.08,153,calibrated-ready,75,30.06,sensor-ready,30.06,14.61,sensor-ready,14.61,,,,81.84,sensor-ready,81.84,,,,-2.66,sensor-ready,-2.66,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T03:00:00.000Z,2025-12-04T04:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.40,calibration-missing,,22,calibration-missing,,23,calibration-missing,,-1.18,calibration-missing,,,,,84.60,calibration-missing,,85,calibration-missing,,29.94,calibration-missing,,31.79,sensor-ready,31.79,15.66,sensor-ready,15.66,29.35,calibration-missing,,29.20,sensor-ready,29.20,62.48,calibrated-ready,22.01,62,calibrated-ready,22,24.29,calibrated-ready,11.89,60.51,calibrated-ready,22.05,155,calibrated-ready,75,31.01,sensor-ready,31.01,15.40,sensor-ready,15.40,,,,83.12,sensor-ready,83.12,,,,-2.94,sensor-ready,-2.94,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T04:00:00.000Z,2025-12-04T05:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.91,calibration-missing,,23,calibration-missing,,25,calibration-missing,,-3.13,calibration-missing,,,,,96.16,calibration-missing,,96,calibration-missing,,33.24,calibration-missing,,35.71,sensor-ready,35.71,16.70,sensor-ready,16.70,31.33,calibration-missing,,32.74,sensor-ready,32.74,67.43,calibrated-ready,26.05,67,calibrated-ready,26,26.48,calibrated-ready,12.64,63.98,calibrated-ready,24.05,157,calibrated-ready,79,34.68,sensor-ready,34.68,16.41,sensor-ready,16.41,,,,80.53,sensor-ready,80.53,,,,-1.96,sensor-ready,-1.96,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T05:00:00.000Z,2025-12-04T06:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.77,calibration-missing,,16,calibration-missing,,18,calibration-missing,,-3.11,calibration-missing,,,,,87.36,calibration-missing,,87,calibration-missing,,36.22,calibration-missing,,34.39,sensor-ready,34.39,17.73,sensor-ready,17.73,30.36,calibration-missing,,31.63,sensor-ready,31.63,63.42,calibrated-ready,23.93,63,calibrated-ready,24,28.56,calibrated-ready,13.32,63.70,calibrated-ready,23.99,157,calibrated-ready,79,33.56,sensor-ready,33.56,17.41,sensor-ready,17.41,,,,80.58,sensor-ready,80.58,,,,-1.94,sensor-ready,-1.94,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T06:00:00.000Z,2025-12-04T07:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.76,calibration-missing,,16,calibration-missing,,18,calibration-missing,,-2.10,calibration-missing,,,,,102.05,calibration-missing,,102,calibration-missing,,39.98,calibration-missing,,36.98,sensor-ready,36.98,18.95,sensor-ready,18.95,33.38,calibration-missing,,33.81,sensor-ready,33.81,69.77,calibrated-ready,26.78,70,calibrated-ready,27,31.04,calibrated-ready,14.17,66.74,calibrated-ready,25.39,159,calibrated-ready,81,35.91,sensor-ready,35.91,18.59,sensor-ready,18.59,,,,82.63,sensor-ready,82.63,,,,-3.07,sensor-ready,-3.07,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T07:00:00.000Z,2025-12-04T08:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.40,calibration-missing,,17,calibration-missing,,18,calibration-missing,,-2.55,calibration-missing,,,,,107.87,calibration-missing,,108,calibration-missing,,44.16,calibration-missing,,38.74,sensor-ready,38.74,20.35,sensor-ready,20.35,34.95,calibration-missing,,35.50,sensor-ready,35.50,73.74,calibrated-ready,27.36,74,calibrated-ready,27,33.84,calibrated-ready,15.10,70.25,calibrated-ready,26.34,161,calibrated-ready,83,37.63,sensor-ready,37.63,19.94,sensor-ready,19.94,,,,84.74,sensor-ready,84.74,,,,-3.75,sensor-ready,-3.75,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T08:00:00.000Z,2025-12-04T09:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.35,calibration-missing,,20,calibration-missing,,21,calibration-missing,,0.04,calibration-missing,,0,calibration-missing,,92.59,calibration-missing,,93,calibration-missing,,47.71,calibration-missing,,31.57,sensor-ready,31.57,21.46,sensor-ready,21.46,29.38,calibration-missing,,28.84,sensor-ready,28.84,65.15,calibrated-ready,24.43,65,calibrated-ready,24,36.30,calibrated-ready,15.91,67.71,calibrated-ready,25.32,160,calibrated-ready,81,30.68,sensor-ready,30.68,21.02,sensor-ready,21.02,,,,81.13,sensor-ready,81.13,,,,-3.12,sensor-ready,-3.12,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T09:00:00.000Z,2025-12-04T10:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.62,calibration-missing,,22,calibration-missing,,24,calibration-missing,,-2.61,calibration-missing,,,,,91.10,calibration-missing,,91,calibration-missing,,51.21,calibration-missing,,29.70,sensor-ready,29.70,22.50,sensor-ready,22.50,27.35,calibration-missing,,27.10,sensor-ready,27.10,63.19,calibrated-ready,23.95,63,calibrated-ready,24,38.65,calibrated-ready,16.71,65.70,calibrated-ready,24.74,158,calibrated-ready,80,28.79,sensor-ready,28.79,22.03,sensor-ready,22.03,,,,81.19,sensor-ready,81.19,,,,-3.17,sensor-ready,-3.17,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T10:00:00.000Z,2025-12-04T11:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.73,calibration-missing,,23,calibration-missing,,25,calibration-missing,,-3.25,calibration-missing,,,,,82.90,calibration-missing,,83,calibration-missing,,54.42,calibration-missing,,27.60,sensor-ready,27.60,23.46,sensor-ready,23.46,24.97,calibration-missing,,25.21,sensor-ready,25.21,58.19,calibrated-ready,22.52,58,calibrated-ready,23,40.85,calibrated-ready,17.45,63.09,calibrated-ready,24.13,156,calibrated-ready,79,26.81,sensor-ready,26.81,22.96,sensor-ready,22.96,,,,79.45,sensor-ready,79.45,,,,-2.38,sensor-ready,-2.38,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T11:00:00.000Z,2025-12-04T12:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.48,calibration-missing,,23,calibration-missing,,24,calibration-missing,,-4.30,calibration-missing,,,,,85.43,calibration-missing,,85,calibration-missing,,57.63,calibration-missing,,31.57,sensor-ready,31.57,24.55,sensor-ready,24.55,27.79,calibration-missing,,28.93,sensor-ready,28.93,61.01,calibrated-ready,23.25,61,calibrated-ready,23,43.10,calibrated-ready,18.20,63.43,calibrated-ready,24.05,157,calibrated-ready,79,30.68,sensor-ready,30.68,24.02,sensor-ready,24.02,,,,80.39,sensor-ready,80.39,,,,-1.60,sensor-ready,-1.60,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T12:00:00.000Z,2025-12-04T13:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.33,calibration-missing,,13,calibration-missing,,14,calibration-missing,,7.42,calibration-missing,,7,calibration-missing,,53.50,calibration-missing,,54,calibration-missing,,59.37,calibration-missing,,20.43,sensor-ready,20.43,25.13,sensor-ready,25.13,17.33,calibration-missing,,18.71,sensor-ready,18.71,40.62,calibrated-ready,16.75,41,calibrated-ready,17,44.38,calibrated-ready,18.64,52.24,calibrated-ready,20.97,142,calibrated-ready,73,19.98,sensor-ready,19.98,24.58,sensor-ready,24.58,,,,72.78,sensor-ready,72.78,,,,-0.43,sensor-ready,-0.43,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T13:00:00.000Z,2025-12-04T14:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.37,calibration-missing,,7,calibration-missing,,7,calibration-missing,,19.07,calibration-missing,,19,calibration-missing,,50.32,calibration-missing,,50,calibration-missing,,60.77,calibration-missing,,20.78,sensor-ready,20.78,25.59,sensor-ready,25.59,16.36,calibration-missing,,19.08,sensor-ready,19.08,40.55,calibrated-ready,17.28,41,calibrated-ready,17,45.48,calibrated-ready,19.02,46.96,calibrated-ready,19.53,129,calibrated-ready,70,20.27,sensor-ready,20.27,25.02,sensor-ready,25.02,,,,67.62,sensor-ready,67.62,,,,1.31,sensor-ready,1.31,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T14:00:00.000Z,2025-12-04T15:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.02,calibration-missing,,6,calibration-missing,,6,calibration-missing,,20.73,calibration-missing,,21,calibration-missing,,48.91,calibration-missing,,49,calibration-missing,,62.27,calibration-missing,,22.93,sensor-ready,22.93,26.16,sensor-ready,26.16,18.18,calibration-missing,,21.23,sensor-ready,21.23,40.04,calibrated-ready,18.17,40,calibrated-ready,18,46.66,calibrated-ready,19.45,43.69,calibrated-ready,19.00,121,calibrated-ready,69,22.43,sensor-ready,22.43,25.58,sensor-ready,25.58,,,,63.74,sensor-ready,63.74,,,,2.79,sensor-ready,2.79,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T15:00:00.000Z,2025-12-04T16:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.10,calibration-missing,,6,calibration-missing,,6,calibration-missing,,22.43,calibration-missing,,22,calibration-missing,,41.52,calibration-missing,,42,calibration-missing,,63.38,calibration-missing,,20.56,sensor-ready,20.56,26.55,sensor-ready,26.55,15.97,calibration-missing,,19.10,sensor-ready,19.10,34.81,calibrated-ready,16.29,35,calibrated-ready,16,47.55,calibrated-ready,19.75,38.85,calibrated-ready,17.84,109,calibrated-ready,67,20.17,sensor-ready,20.17,25.95,sensor-ready,25.95,,,,62.07,sensor-ready,62.07,,,,3.36,sensor-ready,3.36,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T16:00:00.000Z,2025-12-04T17:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.76,calibration-missing,,6,calibration-missing,,7,calibration-missing,,21.20,calibration-missing,,21,calibration-missing,,29.91,calibration-missing,,30,calibration-missing,,63.96,calibration-missing,,15.60,sensor-ready,15.60,26.63,sensor-ready,26.63,11.43,calibration-missing,,14.51,sensor-ready,14.51,24.89,calibrated-ready,12.87,25,calibrated-ready,13,47.95,calibrated-ready,19.85,31.87,calibrated-ready,15.11,93,calibrated-ready,62,15.31,sensor-ready,15.31,26.03,sensor-ready,26.03,,,,60.12,sensor-ready,60.12,,,,3.72,sensor-ready,3.72,,,,,,
