"datasourceId","sourceId","sourceType","outputFrequency","startOfPeriod","endOfPeriod","locationLatitude","locationLongitude","atmPressure1HourMean.raw","atmPressure1HourMean.status","atmPressure1HourMean.value","bcAllSources1HourMean.raw","bcAllSources1HourMean.status","bcAllSources1HourMean.value","bcBiomass1HourMean.raw","bcBiomass1HourMean.status","bcBiomass1HourMean.value","bcFossilFuel1HourMean.raw","bcFossilFuel1HourMean.status","bcFossilFuel1HourMean.value","bcSourcesArray1HourMean.raw","bcSourcesArray1HourMean.status","bcSourcesArray1HourMean.value","bcSpectralArrayIRGBU1HourMean.raw","bcSpectralArrayIRGBU1HourMean.status","bcSpectralArrayIRGBU1HourMean.value","bcSpectralB1HourMean.raw","bcSpectralB1HourMean.status","bcSpectralB1HourMean.value","bcSpectralG1HourMean.raw","bcSpectralG1HourMean.status","bcSpectralG1HourMean.value","bcSpectralIR1HourMean.raw","bcSpectralIR1HourMean.status","bcSpectralIR1HourMean.value","bcSpectralR1HourMean.raw","bcSpectralR1HourMean.status","bcSpectralR1HourMean.value","bcSpectralUV1HourMean.raw","bcSpectralUV1HourMean.status","bcSpectralUV1HourMean.value","co2Conc1HourMean.raw","co2Conc1HourMean.status","co2Conc1HourMean.value","coConc1HourMean.raw","coConc1HourMean.status","coConc1HourMean.value","no2Conc1HourMean.raw","no2Conc1HourMean.status","no2Conc1HourMean.value","no2Conc1HourMeanUkDefraAqi.raw","no2Conc1HourMeanUkDefraAqi.status","no2Conc1HourMeanUkDefraAqi.value","no2Conc1HourMeanUsEpaAqi.raw","no2Conc1HourMeanUsEpaAqi.status","no2Conc1HourMeanUsEpaAqi.value","no2Conc1HourMeanWaDwerAqi.raw","no2Conc1HourMeanWaDwerAqi.status","no2Conc1HourMeanWaDwerAqi.value","noConc1HourMean.raw","noConc1HourMean.status","noConc1HourMean.value","noxConc1HourMean.raw","noxConc1HourMean.status","noxConc1HourMean.value","o3Conc1HourMean.raw","o3Conc1HourMean.status","o3Conc1HourMean.value","o3Conc1HourMeanWaDwerAqi.raw","o3Conc1HourMeanWaDwerAqi.status","o3Conc1HourMeanWaDwerAqi.value","o3ConcNowcast.raw","o3ConcNowcast.status","o3ConcNowcast.value","o3ConcNowcastUsEpaAqi.raw","o3ConcNowcastUsEpaAqi.status","o3ConcNowcastUsEpaAqi.value","pm10ConcMass1HourMean.raw","pm10ConcMass1HourMean.status","pm10ConcMass1HourMean.value","pm10ConcMass1HourMeanWaDwerAqi.raw","pm10ConcMass1HourMeanWaDwerAqi.status","pm10ConcMass1HourMeanWaDwerAqi.value","pm10ConcMass24HourRollingMean.raw","pm10ConcMass24HourRollingMean.status","pm10ConcMass24HourRollingMean.value","pm10ConcMassNowcast.raw","pm10ConcMassNowcast.status","pm10ConcMassNowcast.value","pm10ConcMassNowcastUsEpaAqi.raw","pm10ConcMassNowcastUsEpaAqi.status","pm10ConcMassNowcastUsEpaAqi.value","pm10ConcNum1HourMean.raw","pm10ConcNum1HourMean.status","pm10ConcNum1HourMean.value","pm10ConcNum24HourRollingMean.raw","pm10ConcNum24HourRollingMean.status","pm10ConcNum24HourRollingMean.value","pm1ConcMass1HourMean.raw","pm1ConcMass1HourMean.status","pm1ConcMass1HourMean.value","pm1ConcNum1HourMean.raw","pm1ConcNum1HourMean.status","pm1ConcNum1HourMean.value","pm2_5ConcMass1HourMean.raw","pm2_5ConcMass1HourMean.status","pm2_5ConcMass1HourMean.value","pm2_5ConcMass1HourMeanWaDwerAqi.raw","pm2_5ConcMass1HourMeanWaDwerAqi.status","pm2_5ConcMass1HourMeanWaDwerAqi.value","pm2_5ConcMass24HourRollingMean.raw","pm2_5ConcMass24HourRollingMean.status","pm2_5ConcMass24HourRollingMean.value","pm2_5ConcMass24HourRollingMeanPhDenrAqi.raw","pm2_5ConcMass24HourRollingMeanPhDenrAqi.status","pm2_5ConcMass24HourRollingMeanPhDenrAqi.value","pm2_5ConcMass24HourRollingMeanUkDefraAqi.raw","pm2_5ConcMass24HourRollingMeanUkDefraAqi.status","pm2_5ConcMass24HourRollingMeanUkDefraAqi.value","pm2_5ConcMassNowcast.raw","pm2_5ConcMassNowcast.status","pm2_5ConcMassNowcast.value","pm2_5ConcMassNowcastUsEpaAqi.raw","pm2_5ConcMassNowcastUsEpaAqi.status","pm2_5ConcMassNowcastUsEpaAqi.value","pm2_5ConcNum1HourMean.raw","pm2_5ConcNum1HourMean.status","pm2_5ConcNum1HourMean.value","pm2_5ConcNum24HourRollingMean.raw","pm2_5ConcNum24HourRollingMean.status","pm2_5ConcNum24HourRollingMean.value","relHumidAmbient1HourMean.raw","relHumidAmbient1HourMean.status","relHumidAmbient1HourMean.value","relHumidInternal1HourMean.raw","relHumidInternal1HourMean.status","relHumidInternal1HourMean.value","tVocConc1HourMean.raw","tVocConc1HourMean.status","tVocConc1HourMean.value","temperatureAmbient1HourMean.raw","temperatureAmbient1HourMean.status","temperatureAmbient1HourMean.value","temperatureInternal1HourMean.raw","temperatureInternal1HourMean.status","temperatureInternal1HourMean.value","tspConcMass1HourMean.raw","tspConcMass1HourMean.status","tspConcMass1HourMean.value","windDirection1HourMean.raw","windDirection1HourMean.status","windDirection1HourMean.value","windSpeed1HourMean.raw","windSpeed1HourMean.status","windSpeed1HourMean.value","windVector1HourMean.raw","windVector1HourMean.status","windVector1HourMean.value"
"DSCFB3568","A47HWW6V","CLARITY_NODE","hour","2026-05-28T03:00:00.000Z","2026-05-28T04:00:00.000Z",40.26430100,-76.85122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,"calibration-missing",,22.87,"calibration-missing",,1,"calibration-missing",,21,"calibration-missing",,23,"calibration-missing",,-24.14,"calibration-missing",,-1.28,"calibration-missing",,7.49,"calibration-missing",,7,"calibration-missing",,13.40,"sensor-ready",13.40,12,"sensor-ready",12,10.89,"calibration-missing",,11,"calibration-missing",,22.11,"calibration-missing",,12.06,"calibration-missing",,11,"calibration-missing",,12.70,"sensor-ready",12.70,21.45,"sensor-ready",21.45,6.10,"calibration-missing",,12.16,"sensor-ready",12.16,9.79,"calibrated-ready",7.30,10,"calibrated-ready",7,19.33,"calibrated-ready",9.90,39,"calibrated-ready",20,2,"calibrated-ready",1,10.86,"calibrated-ready",8.06,54,"calibrated-ready",44,12.63,"sensor-ready",12.63,21.29,"sensor-ready",21.29,,,,60.54,"sensor-ready",60.54,,,,,,,24.27,"sensor-ready",24.27,,,,,,,,,,,,
"DUPVN4322","A93NM49L","CLARITY_NODE","hour","2026-05-28T03:00:00.000Z","2026-05-28T04:00:00.000Z",40.24700813,-76.84699099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20,"calibration-missing",,20.37,"calibration-missing",,1,"calibration-missing",,19,"calibration-missing",,20,"calibration-missing",,-23.27,"calibration-missing",,-2.91,"calibration-missing",,11.44,"calibration-missing",,11,"calibration-missing",,17.82,"sensor-ready",17.82,16,"sensor-ready",16,9.59,"calibration-missing",,10,"calibration-missing",,16.88,"calibration-missing",,8.81,"calibration-missing",,7,"calibration-missing",,12.31,"sensor-ready",12.31,18.82,"sensor-ready",18.82,5.62,"calibration-missing",,11.71,"sensor-ready",11.71,8.95,"calibrated-ready",6.54,9,"calibrated-ready",7,15.25,"calibrated-ready",8.43,30,"calibrated-ready",17,2,"calibrated-ready",1,8.20,"calibrated-ready",6.45,46,"calibrated-ready",36,12.23,"sensor-ready",12.23,18.69,"sensor-ready",18.69,,,,65.07,"sensor-ready",65.07,,,,,,,23.44,"sensor-ready",23.44,,,,,,,,,,,,
"DUWLG7270","A43H6HKC","CLARITY_NODE","hour","2026-05-28T03:00:00.000Z","2026-05-28T04:00:00.000Z",40.31557952,-76.89584458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20,"calibration-missing",,11.27,"calibration-missing",,1,"calibration-missing",,10,"calibration-missing",,11,"calibration-missing",,-16.40,"calibration-missing",,-5.13,"calibration-missing",,29.38,"calibration-missing",,29,"calibration-missing",,23.82,"sensor-ready",23.82,21,"sensor-ready",21,10.70,"calibration-missing",,11,"calibration-missing",,15.99,"calibration-missing",,9.95,"calibration-missing",,8,"calibration-missing",,14.20,"sensor-ready",14.20,18.84,"sensor-ready",18.84,6.65,"calibration-missing",,13.57,"sensor-ready",13.57,10.00,"calibrated-ready",6.83,10,"calibrated-ready",7,15.01,"calibrated-ready",8.09,30,"calibrated-ready",16,2,"calibrated-ready",1,9.27,"calibrated-ready",6.61,51,"calibrated-ready",37,14.16,"sensor-ready",14.16,18.79,"sensor-ready",18.79,,,,68.43,"sensor-ready",68.43,,,,,,,22.81,"sensor-ready",22.81,,,,,,,,,,,,
"DBFEH9689","A636FW6Q","CLARITY_NODE","hour","2026-05-28T04:00:00.000Z","2026-05-28T05:00:00.000Z",39.98880106,-75.20729697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,"calibration-missing",,9.10,"calibration-missing",,1,"calibration-missing",,8,"calibration-missing",,9,"calibration-missing",,-15.38,"calibration-missing",,-6.28,"calibration-missing",,18.43,"calibration-missing",,18,"calibration-missing",,18.08,"sensor-ready",18.08,17,"sensor-ready",17,15.67,"calibration-missing",,16,"calibration-missing",,17.56,"calibration-missing",,14.60,"calibration-missing",,13,"calibration-missing",,18.64,"sensor-ready",18.64,19.28,"sensor-ready",19.28,9.66,"calibration-missing",,17.73,"sensor-ready",17.73,14.90,"calibrated-ready",7.79,15,"calibrated-ready",8,16.37,"calibrated-ready",8.45,33,"calibrated-ready",17,2,"calibrated-ready",1,13.85,"calibrated-ready",7.51,60,"calibrated-ready",42,18.53,"sensor-ready",18.53,19.15,"sensor-ready",19.15,,,,76.19,"sensor-ready",76.19,,,,,,,22.87,"sensor-ready",22.87,,,,,,,,,,,,
"DGYDF0388","A44MFTF3","CLARITY_NODE","hour","2026-05-28T04:00:00.000Z","2026-05-28T05:00:00.000Z",39.99195745,-75.08114984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,"calibration-missing",,7.07,"calibration-missing",,1,"calibration-missing",,7,"calibration-missing",,7,"calibration-missing",,-19.08,"calibration-missing",,-12.01,"calibration-missing",,23.01,"calibration-missing",,23,"calibration-missing",,23.41,"sensor-ready",23.41,21,"sensor-ready",21,18.04,"calibration-missing",,18,"calibration-missing",,24.54,"calibration-missing",,18.90,"calibration-missing",,17,"calibration-missing",,23.41,"sensor-ready",23.41,28.11,"sensor-ready",28.11,12.68,"calibration-missing",,22.38,"sensor-ready",22.38,17.41,"calibrated-ready",9.84,17,"calibrated-ready",10,22.24,"calibrated-ready",11.45,44,"calibrated-ready",23,2,"calibrated-ready",1,18.21,"calibrated-ready",9.85,68,"calibrated-ready",52,23.33,"sensor-ready",23.33,27.97,"sensor-ready",27.97,,,,69.30,"sensor-ready",69.30,,,,,,,25.01,"sensor-ready",25.01,,,,,,,,,,,,
"DSCFB3568","A47HWW6V","CLARITY_NODE","hour","2026-05-28T04:00:00.000Z","2026-05-28T05:00:00.000Z",40.26430100,-76.85122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,"calibration-missing",,15.84,"calibration-missing",,1,"calibration-missing",,14,"calibration-missing",,16,"calibration-missing",,-20.15,"calibration-missing",,-4.31,"calibration-missing",,10.82,"calibration-missing",,11,"calibration-missing",,10.90,"sensor-ready",10.90,9,"sensor-ready",9,9.30,"calibration-missing",,9,"calibration-missing",,22.02,"calibration-missing",,10.68,"calibration-missing",,9,"calibration-missing",,11.80,"sensor-ready",11.80,21.41,"sensor-ready",21.41,5.86,"calibration-missing",,11.32,"sensor-ready",11.32,8.67,"calibrated-ready",6.91,9,"calibrated-ready",7,19.25,"calibrated-ready",9.92,38,"calibrated-ready",20,2,"calibrated-ready",1,9.76,"calibrated-ready",7.49,52,"calibrated-ready",41,11.74,"sensor-ready",11.74,21.25,"sensor-ready",21.25,,,,58.28,"sensor-ready",58.28,,,,,,,23.39,"sensor-ready",23.39,,,,,,,,,,,,
"DUPVN4322","A93NM49L","CLARITY_NODE","hour","2026-05-28T04:00:00.000Z","2026-05-28T05:00:00.000Z",40.24700813,-76.84699099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,"calibration-missing",,17.18,"calibration-missing",,1,"calibration-missing",,16,"calibration-missing",,17,"calibration-missing",,-21.00,"calibration-missing",,-3.82,"calibration-missing",,10.32,"calibration-missing",,10,"calibration-missing",,14.41,"sensor-ready",14.41,13,"sensor-ready",13,9.37,"calibration-missing",,9,"calibration-missing",,16.91,"calibration-missing",,9.08,"calibration-missing",,8,"calibration-missing",,12.11,"sensor-ready",12.11,18.84,"sensor-ready",18.84,5.50,"calibration-missing",,11.59,"sensor-ready",11.59,8.63,"calibrated-ready",6.47,9,"calibrated-ready",6,15.27,"calibrated-ready",8.47,30,"calibrated-ready",17,2,"calibrated-ready",1,8.41,"calibrated-ready",6.43,47,"calibrated-ready",36,12.04,"sensor-ready",12.04,18.71,"sensor-ready",18.71,,,,64.99,"sensor-ready",64.99,,,,,,,22.43,"sensor-ready",22.43,,,,,,,,,,,,
"DUWLG7270","A43H6HKC","CLARITY_NODE","hour","2026-05-28T04:00:00.000Z","2026-05-28T05:00:00.000Z",40.31557952,-76.89584458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,"calibration-missing",,2.85,"calibration-missing",,1,"calibration-missing",,2,"calibration-missing",,3,"calibration-missing",,-13.84,"calibration-missing",,-10.99,"calibration-missing",,33.68,"calibration-missing",,34,"calibration-missing",,26.67,"sensor-ready",26.67,24,"sensor-ready",24,9.13,"calibration-missing",,9,"calibration-missing",,15.99,"calibration-missing",,9.54,"calibration-missing",,8,"calibration-missing",,12.81,"sensor-ready",12.81,18.86,"sensor-ready",18.86,5.93,"calibration-missing",,12.28,"sensor-ready",12.28,8.61,"calibrated-ready",6.59,9,"calibrated-ready",7,15.00,"calibrated-ready",8.13,30,"calibrated-ready",16,2,"calibrated-ready",1,8.94,"calibrated-ready",6.59,49,"calibrated-ready",36,12.78,"sensor-ready",12.78,18.80,"sensor-ready",18.80,,,,64.16,"sensor-ready",64.16,,,,,,,22.39,"sensor-ready",22.39,,,,,,,,,,,,
"DBFEH9689","A636FW6Q","CLARITY_NODE","hour","2026-05-28T05:00:00.000Z","2026-05-28T06:00:00.000Z",39.98880106,-75.20729697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,"calibration-missing",,-4.67,"calibration-missing",,,,,,,,,,,-9.92,"calibration-missing",,-14.59,"calibration-missing",,35.01,"calibration-missing",,35,"calibration-missing",,28.11,"sensor-ready",28.11,26,"sensor-ready",26,8.91,"calibration-missing",,9,"calibration-missing",,17.30,"calibration-missing",,12.00,"calibration-missing",,11,"calibration-missing",,12.28,"sensor-ready",12.28,19.08,"sensor-ready",19.08,5.64,"calibration-missing",,11.80,"sensor-ready",11.80,8.47,"calibrated-ready",6.78,8,"calibrated-ready",7,16.13,"calibrated-ready",8.40,32,"calibrated-ready",17,2,"calibrated-ready",1,11.38,"calibrated-ready",7.32,55,"calibrated-ready",41,12.21,"sensor-ready",12.21,18.95,"sensor-ready",18.95,,,,59.28,"sensor-ready",59.28,,,,,,,23.87,"sensor-ready",23.87,,,,,,,,,,,,
"DGYDF0388","A44MFTF3","CLARITY_NODE","hour","2026-05-28T05:00:00.000Z","2026-05-28T06:00:00.000Z",39.99195745,-75.08114984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,"calibration-missing",,-1.76,"calibration-missing",,,,,,,,,,,-16.06,"calibration-missing",,-17.82,"calibration-missing",,26.48,"calibration-missing",,26,"calibration-missing",,25.03,"sensor-ready",25.03,23,"sensor-ready",23,11.77,"calibration-missing",,12,"calibration-missing",,24.24,"calibration-missing",,15.46,"calibration-missing",,14,"calibration-missing",,16.23,"sensor-ready",16.23,27.86,"sensor-ready",27.86,8.04,"calibration-missing",,15.64,"sensor-ready",15.64,11.08,"calibrated-ready",8.17,11,"calibrated-ready",8,21.96,"calibrated-ready",11.37,44,"calibrated-ready",23,2,"calibrated-ready",1,14.73,"calibrated-ready",9.45,61,"calibrated-ready",52,16.17,"sensor-ready",16.17,27.72,"sensor-ready",27.72,,,,59.70,"sensor-ready",59.70,,,,,,,24.84,"sensor-ready",24.84,,,,,,,,,,,,
"DSCFB3568","A47HWW6V","CLARITY_NODE","hour","2026-05-28T05:00:00.000Z","2026-05-28T06:00:00.000Z",40.26430100,-76.85122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,"calibration-missing",,9.07,"calibration-missing",,1,"calibration-missing",,8,"calibration-missing",,9,"calibration-missing",,-20.06,"calibration-missing",,-10.99,"calibration-missing",,18.64,"calibration-missing",,19,"calibration-missing",,11.22,"sensor-ready",11.22,10,"sensor-ready",10,7.84,"calibration-missing",,8,"calibration-missing",,21.84,"calibration-missing",,9.26,"calibration-missing",,8,"calibration-missing",,9.87,"sensor-ready",9.87,21.28,"sensor-ready",21.28,5.10,"calibration-missing",,9.51,"sensor-ready",9.51,7.48,"calibrated-ready",6.51,7,"calibrated-ready",7,19.10,"calibrated-ready",9.91,38,"calibrated-ready",20,2,"calibrated-ready",1,8.62,"calibrated-ready",7.00,48,"calibrated-ready",39,9.81,"sensor-ready",9.81,21.12,"sensor-ready",21.12,,,,54.05,"sensor-ready",54.05,,,,,,,22.66,"sensor-ready",22.66,,,,,,,,,,,,
"DUPVN4322","A93NM49L","CLARITY_NODE","hour","2026-05-28T05:00:00.000Z","2026-05-28T06:00:00.000Z",40.24700813,-76.84699099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,"calibration-missing",,8.78,"calibration-missing",,1,"calibration-missing",,8,"calibration-missing",,9,"calibration-missing",,-18.99,"calibration-missing",,-10.22,"calibration-missing",,18.62,"calibration-missing",,19,"calibration-missing",,14.32,"sensor-ready",14.32,13,"sensor-ready",13,6.89,"calibration-missing",,7,"calibration-missing",,16.82,"calibration-missing",,8.03,"calibration-missing",,7,"calibration-missing",,9.74,"sensor-ready",9.74,18.76,"sensor-ready",18.76,3.95,"calibration-missing",,9.38,"sensor-ready",9.38,6.30,"calibrated-ready",5.85,6,"calibrated-ready",6,15.18,"calibrated-ready",8.48,30,"calibrated-ready",17,2,"calibrated-ready",1,7.39,"calibrated-ready",6.25,41,"calibrated-ready",34,9.68,"sensor-ready",9.68,18.63,"sensor-ready",18.63,,,,59.77,"sensor-ready",59.77,,,,,,,21.61,"sensor-ready",21.61,,,,,,,,,,,,
"DUWLG7270","A43H6HKC","CLARITY_NODE","hour","2026-05-28T05:00:00.000Z","2026-05-28T06:00:00.000Z",40.31557952,-76.89584458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,"calibration-missing",,7.29,"calibration-missing",,1,"calibration-missing",,7,"calibration-missing",,7,"calibration-missing",,-14.79,"calibration-missing",,-7.49,"calibration-missing",,32.39,"calibration-missing",,32,"calibration-missing",,27.26,"sensor-ready",27.26,25,"sensor-ready",25,7.68,"calibration-missing",,8,"calibration-missing",,15.86,"calibration-missing",,8.66,"calibration-missing",,7,"calibration-missing",,11.32,"sensor-ready",11.32,18.73,"sensor-ready",18.73,5.05,"calibration-missing",,10.90,"sensor-ready",10.90,7.28,"calibrated-ready",6.10,7,"calibrated-ready",6,14.87,"calibrated-ready",8.13,30,"calibrated-ready",16,2,"calibrated-ready",1,8.16,"calibrated-ready",6.48,45,"calibrated-ready",36,11.30,"sensor-ready",11.30,18.67,"sensor-ready",18.67,,,,63.00,"sensor-ready",63.00,,,,,,,21.76,"sensor-ready",21.76,,,,,,,,,,,,
"DBFEH9689","A636FW6Q","CLARITY_NODE","hour","2026-05-28T06:00:00.000Z","2026-05-28T07:00:00.000Z",39.98880106,-75.20729697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,"calibration-missing",,4.56,"calibration-missing",,1,"calibration-missing",,4,"calibration-missing",,5,"calibration-missing",,-12.68,"calibration-missing",,-8.11,"calibration-missing",,37.58,"calibration-missing",,38,"calibration-missing",,31.57,"sensor-ready",31.57,29,"sensor-ready",29,6.81,"calibration-missing",,7,"calibration-missing",,16.95,"calibration-missing",,9.33,"calibration-missing",,8,"calibration-missing",,10.43,"sensor-ready",10.43,18.77,"sensor-ready",18.77,4.39,"calibration-missing",,10.08,"sensor-ready",10.08,6.51,"calibrated-ready",6.42,7,"calibrated-ready",6,15.81,"calibrated-ready",8.34,32,"calibrated-ready",17,2,"calibrated-ready",1,8.88,"calibrated-ready",7.13,49,"calibrated-ready",39,10.38,"sensor-ready",10.38,18.65,"sensor-ready",18.65,,,,52.05,"sensor-ready",52.05,,,,,,,23.85,"sensor-ready",23.85,,,,,,,,,,,,
"DGYDF0388","A44MFTF3","CLARITY_NODE","hour","2026-05-28T06:00:00.000Z","2026-05-28T07:00:00.000Z",39.99195745,-75.08114984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10,"calibration-missing",,-0.73,"calibration-missing",,,,,,,,,,,-16.26,"calibration-missing",,-16.98,"calibration-missing",,33.44,"calibration-missing",,33,"calibration-missing",,25.00,"sensor-ready",25.00,23,"sensor-ready",23,8.11,"calibration-missing",,8,"calibration-missing",,23.70,"calibration-missing",,11.72,"calibration-missing",,10,"calibration-missing",,12.72,"sensor-ready",12.72,27.33,"sensor-ready",27.33,5.73,"calibration-missing",,12.35,"sensor-ready",12.35,7.75,"calibrated-ready",7.34,8,"calibrated-ready",7,21.44,"calibrated-ready",11.22,43,"calibrated-ready",22,2,"calibrated-ready",1,11.19,"calibrated-ready",8.70,55,"calibrated-ready",48,12.67,"sensor-ready",12.67,27.20,"sensor-ready",27.20,,,,49.61,"sensor-ready",49.61,,,,,,,24.47,"sensor-ready",24.47,,,,,,,,,,,,
"DSCFB3568","A47HWW6V","CLARITY_NODE","hour","2026-05-28T06:00:00.000Z","2026-05-28T07:00:00.000Z",40.26430100,-76.85122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20,"calibration-missing",,9.04,"calibration-missing",,1,"calibration-missing",,8,"calibration-missing",,9,"calibration-missing",,-18.99,"calibration-missing",,-9.94,"calibration-missing",,27.14,"calibration-missing",,27,"calibration-missing",,16.96,"sensor-ready",16.96,15,"sensor-ready",15,7.13,"calibration-missing",,7,"calibration-missing",,21.65,"calibration-missing",,8.19,"calibration-missing",,7,"calibration-missing",,9.36,"sensor-ready",9.36,21.13,"sensor-ready",21.13,4.60,"calibration-missing",,8.99,"sensor-ready",8.99,6.54,"calibrated-ready",6.30,7,"calibrated-ready",6,18.90,"calibrated-ready",9.91,38,"calibrated-ready",20,2,"calibrated-ready",1,7.58,"calibrated-ready",6.65,42,"calibrated-ready",37,9.30,"sensor-ready",9.30,20.97,"sensor-ready",20.97,,,,52.59,"sensor-ready",52.59,,,,,,,22.28,"sensor-ready",22.28,,,,,,,,,,,,
"DUPVN4322","A93NM49L","CLARITY_NODE","hour","2026-05-28T06:00:00.000Z","2026-05-28T07:00:00.000Z",40.24700813,-76.84699099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,"calibration-missing",,11.75,"calibration-missing",,1,"calibration-missing",,10,"calibration-missing",,12,"calibration-missing",,-18.82,"calibration-missing",,-7.07,"calibration-missing",,23.29,"calibration-missing",,23,"calibration-missing",,16.27,"sensor-ready",16.27,15,"sensor-ready",15,6.72,"calibration-missing",,7,"calibration-missing",,16.71,"calibration-missing",,7.47,"calibration-missing",,6,"calibration-missing",,9.79,"sensor-ready",9.79,18.67,"sensor-ready",18.67,4.06,"calibration-missing",,9.43,"sensor-ready",9.43,6.23,"calibrated-ready",5.86,6,"calibrated-ready",6,15.07,"calibrated-ready",8.49,30,"calibrated-ready",17,2,"calibrated-ready",1,6.89,"calibrated-ready",6.16,38,"calibrated-ready",34,9.73,"sensor-ready",9.73,18.54,"sensor-ready",18.54,,,,59.22,"sensor-ready",59.22,,,,,,,21.02,"sensor-ready",21.02,,,,,,,,,,,,
"DUWLG7270","A43H6HKC","CLARITY_NODE","hour","2026-05-28T06:00:00.000Z","2026-05-28T07:00:00.000Z",40.31557952,-76.89584458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,"calibration-missing",,10.14,"calibration-missing",,1,"calibration-missing",,9,"calibration-missing",,10,"calibration-missing",,-14.67,"calibration-missing",,-4.53,"calibration-missing",,28.80,"calibration-missing",,29,"calibration-missing",,27.48,"sensor-ready",27.48,25,"sensor-ready",25,8.06,"calibration-missing",,8,"calibration-missing",,15.71,"calibration-missing",,8.44,"calibration-missing",,7,"calibration-missing",,11.59,"sensor-ready",11.59,18.58,"sensor-ready",18.58,5.33,"calibration-missing",,11.15,"sensor-ready",11.15,7.58,"calibrated-ready",6.15,8,"calibrated-ready",6,14.73,"calibrated-ready",8.12,29,"calibrated-ready",16,2,"calibrated-ready",1,7.95,"calibrated-ready",6.41,44,"calibrated-ready",36,11.57,"sensor-ready",11.57,18.53,"sensor-ready",18.53,,,,64.20,"sensor-ready",64.20,,,,,,,20.79,"sensor-ready",20.79,,,,,,,,,,,,
"DBFEH9689","A636FW6Q","CLARITY_NODE","hour","2026-05-28T07:00:00.000Z","2026-05-28T08:00:00.000Z",39.98880106,-75.20729697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,"calibration-missing",,15.61,"calibration-missing",,1,"calibration-missing",,14,"calibration-missing",,16,"calibration-missing",,-17.41,"calibration-missing",,-1.79,"calibration-missing",,26.34,"calibration-missing",,26,"calibration-missing",,26.90,"sensor-ready",26.90,24,"sensor-ready",24,7.32,"calibration-missing",,7,"calibration-missing",,16.58,"calibration-missing",,8.32,"calibration-missing",,7,"calibration-missing",,10.94,"sensor-ready",10.94,18.44,"sensor-ready",18.44,4.90,"calibration-missing",,10.58,"sensor-ready",10.58,7.08,"calibrated-ready",6.22,7,"calibrated-ready",6,15.46,"calibrated-ready",8.26,31,"calibrated-ready",16,2,"calibrated-ready",1,7.98,"calibrated-ready",6.91,44,"calibrated-ready",38,10.89,"sensor-ready",10.89,18.31,"sensor-ready",18.31,,,,58.80,"sensor-ready",58.80,,,,,,,22.35,"sensor-ready",22.35,,,,,,,,,,,,
"DGYDF0388","A44MFTF3","CLARITY_NODE","hour","2026-05-28T07:00:00.000Z","2026-05-28T08:00:00.000Z",39.99195745,-75.08114984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,"calibration-missing",,14.88,"calibration-missing",,1,"calibration-missing",,13,"calibration-missing",,15,"calibration-missing",,-20.77,"calibration-missing",,-5.89,"calibration-missing",,29.87,"calibration-missing",,30,"calibration-missing",,26.68,"sensor-ready",26.68,24,"sensor-ready",24,7.85,"calibration-missing",,8,"calibration-missing",,22.88,"calibration-missing",,9.79,"calibration-missing",,8,"calibration-missing",,12.23,"sensor-ready",12.23,26.55,"sensor-ready",26.55,5.47,"calibration-missing",,11.89,"sensor-ready",11.89,7.41,"calibrated-ready",7.27,7,"calibrated-ready",7,20.68,"calibrated-ready",11.00,41,"calibrated-ready",22,2,"calibrated-ready",1,9.30,"calibrated-ready",8.20,51,"calibrated-ready",46,12.19,"sensor-ready",12.19,26.42,"sensor-ready",26.42,,,,48.28,"sensor-ready",48.28,,,,,,,23.96,"sensor-ready",23.96,,,,,,,,,,,,
